id_departamento,id_municipio,nombre,abb,codigo_dane,poblacion
5768,5768015,Cerrito,,68.162,0
5768,5768016,Charala,,68.167,0
5768,5768017,Charta,,68.169,0
5768,5768018,Chima,,68.176,0
5768,5768019,Chipata,,68.179,0
5768,5768020,Cimitarra,,68.19,0
5768,5768021,Concepcion,,68.207,0
5768,5768022,Confines,,68.209,0
5768,5768023,Contratacion,,68.211,0
5768,5768024,Coromoro,,68.217,0
5768,5768025,Curiti,,68.229,0
5768,5768026,El Carmen de Chucuri,,68.235,0
5768,5768027,El Guacamayo,,68.245,0
5768,5768028,El Peñon,,68.25,0
5768,5768029,El Playon,,68.255,0
5768,5768030,Encino,,68.264,0
5768,5768031,Enciso,,68.266,0
5768,5768032,Florian,,68.271,0
5768,5768033,Floridablanca,,68.276,0
5768,5768034,Galan,,68.296,0
5768,5768035,Gambita,,68.298,0
5768,5768036,Giron,,68.307,0
5768,5768037,Guaca,,68.318,0
5768,5768038,Guadalupe,,68.32,0
5768,5768039,Guapota,,68.322,0
5768,5768040,Guavata,,68.324,0
5768,5768041,Gñepsa,,68.327,0
5768,5768042,Hato,,68.344,0
5768,5768043,Jesus Maria,,68.368,0
5768,5768044,Jordan,,68.37,0
5768,5768045,La Belleza,,68.377,0
5768,5768046,La Paz,,68.397,0
5768,5768047,Landazuri,,68.385,0
5768,5768048,Lebrija,,68.406,0
5768,5768049,Los Santos,,68.418,0
5768,5768050,Macaravita,,68.425,0
5768,5768051,Malaga,,68.432,0
5768,5768052,Matanza,,68.444,0
5768,5768053,Mogotes,,68.464,0
5768,5768054,Molagavita,,68.468,0
5768,5768055,Ocamonte,,68.498,0
5768,5768056,Oiba,,68.5,0
5768,5768057,Onzaga,,68.502,0
5768,5768058,Palmar,,68.522,0
5768,5768059,Palmas del Socorro,,68.524,0
5768,5768060,Paramo,,68.533,0
5768,5768061,Piedecuesta,,68.547,0
5768,5768062,Pinchote,,68.549,0
5768,5768063,Puente Nacional,,68.572,0
5768,5768064,Puerto Parra,,68.573,0
5768,5768065,Puerto Wilches,,68.575,0
5768,5768066,Rionegro,,68.615,0
5768,5768067,Sabana de Torres,,68.655,0
5768,5768068,San Andres,,68.669,0
5768,5768069,San Benito,,68.673,0
5768,5768070,San Gil,,68.679,0
5768,5768071,San Joaquin,,68.682,0
5768,5768073,San Miguel,,68.686,0
5768,5768074,San Vicente de Chucuri,,68.689,0
5768,5768075,Santa Barbara,,68.705,0
5768,5768076,Santa Helena del Opon,,68.72,0
5768,5768077,Simacota,,68.745,0
5768,5768078,Socorro,,68.755,0
5768,5768079,Suaita,,68.77,0
5768,5768080,Sucre,,68.773,0
5768,5768081,Surata,,68.78,0
5768,5768082,Tona,,68.82,0
5768,5768083,Valle de San Jose,,68.855,0
5768,5768084,Velez,,68.861,0
5768,5768085,Vetas,,68.867,0
5768,5768086,Villanueva,,68.872,0
5768,5768087,Zapatoca,,68.895,0
5770,5770022,San Pedro,,70.717,0
5770,5770023,Santiago de Tolu,,70.82,0
5770,5770024,Sincelejo,,70.001,0
5770,5770025,Sucre,,70.771,0
5770,5770026,Tolu Viejo,,70.823,0
5770,5770010,La Union,,70.4,0
5770,5770011,Los Palmitos,,70.418,0
5770,5770012,Majagual,,70.429,0
5770,5770013,Morroa,,70.473,0
5770,5770014,Ovejas,,70.508,0
5770,5770015,Palmito,,70.523,0
5770,5770016,Sampues,,70.67,0
5770,5770017,San Benito Abad,,70.678,0
5770,5770018,San Juan de Betulia,,70.702,0
5770,5770019,San Luis de Since,,70.742,0
5770,5770020,San Marcos,,70.708,0
5770,5770009,Guaranda,,70.265,0
5770,5770021,San Onofre,,70.713,0
5770,5770001,Buenavista,,70.11,0
5770,5770002,Caimito,,70.124,0
5770,5770003,Chalan,,70.23,0
5770,5770004,Coloso,,70.204,0
5770,5770005,Corozal,,70.215,0
5770,5770006,Coveñas,,70.221,0
5770,5770007,El Roble,,70.233,0
5770,5770008,Galeras,,70.235,0
5773,5773046,Villahermosa,,73.87,0
5773,5773047,Villarrica,,73.873,0
5773,5773037,Roncesvalles,,73.622,0
5773,5773036,Rio Blanco,,73.616,0
5773,5773038,Rovira,,73.624,0
5773,5773039,Saldaña,,73.671,0
5773,5773035,Purificacion,,73.585,0
5773,5773040,San Antonio,,73.675,0
5773,5773041,San Luis,,73.678,0
5773,5773042,Santa Isabel,,73.686,0
5773,5773043,Suarez,,73.77,0
5773,5773044,Valle de San Juan,,73.854,0
5773,5773034,Prado,,73.563,0
5773,5773033,Planadas,,73.555,0
5773,5773032,Piedras,,73.547,0
5773,5773031,Palocabildo,,73.52,0
5773,5773030,Ortega,,73.504,0
5773,5773029,Natagaima,,73.483,0
5773,5773028,Murillo,,73.461,0
5773,5773027,Melgar,,73.449,0
5773,5773025,Libano,,73.411,0
5773,5773026,Mariquita,,73.443,0
5773,5773001,Alpujarra,,73.024,0
5773,5773002,Alvarado,,73.026,0
5773,5773003,Ambalema,,73.03,0
5773,5773004,Anzoategui,,73.043,0
5773,5773005,Armero,,73.055,0
5773,5773006,Ataco,,73.067,0
5773,5773007,Cajamarca,,73.124,0
5773,5773008,Carmen de Apicala,,73.148,0
5773,5773009,Casabianca,,73.152,0
5773,5773010,Chaparral,,73.168,0
5773,5773011,Coello,,73.2,0
5773,5773012,Coyaima,,73.217,0
5773,5773013,Cunday,,73.226,0
5773,5773024,Lerida,,73.408,0
5773,5773023,Icononzo,,73.352,0
5773,5773022,Ibague,,73.001,0
5773,5773021,Honda,,73.349,0
5773,5773020,Herveo,,73.347,0
5773,5773019,Guamo,,73.319,0
5773,5773018,Fresno,,73.283,0
5773,5773017,Flandes,,73.275,0
5773,5773016,Falan,,73.27,0
5773,5773015,Espinal,,73.268,0
5773,5773014,Dolores,,73.236,0
5773,5773045,Venadillo,,73.861,0
5776,5776035,Trujillo,,76.828,0
5776,5776001,Alcala,,76.02,0
5776,5776002,Andalucia,,76.036,0
5776,5776003,Ansermanuevo,,76.041,0
5776,5776004,Argelia,,76.054,0
5776,5776005,Bolivar,,76.1,0
5776,5776006,Buenaventura,,76.109,0
5776,5776007,Bugalagrande,,76.113,0
5776,5776008,Caicedonia,,76.122,0
5776,5776009,Cali,,76.001,0
5776,5776010,Calima,,76.126,0
5776,5776011,Candelaria,,76.13,0
5776,5776012,Cartago,,76.147,0
5776,5776013,Dagua,,76.233,0
5776,5776014,El Cairo,,76.246,0
5776,5776015,El Cerrito,,76.248,0
5776,5776016,El Dovio,,76.25,0
5776,5776017,El aguila,,76.243,0
5776,5776018,Florida,,76.275,0
5776,5776019,Ginebra,,76.306,0
5776,5776020,Guacari,,76.318,0
5776,5776021,Guadalajara de Buga,,76.111,0
5776,5776022,Jamundi,,76.364,0
5776,5776023,La Cumbre,,76.377,0
5776,5776024,La Union,,76.4,0
5776,5776025,La Victoria,,76.403,0
5776,5776026,Obando,,76.497,0
5776,5776027,Palmira,,76.52,0
5776,5776028,Pradera,,76.563,0
5776,5776029,Restrepo,,76.606,0
5776,5776030,Riofrio,,76.616,0
5776,5776031,Roldanillo,,76.622,0
5776,5776032,San Pedro,,76.67,0
5776,5776033,Sevilla,,76.736,0
5776,5776034,Toro,,76.823,0
5776,5776036,Tulua,,76.834,0
5776,5776037,Ulloa,,76.845,0
5776,5776038,Versalles,,76.863,0
5776,5776039,Vijes,,76.869,0
5776,5776040,Yotoco,,76.89,0
5776,5776041,Yumbo,,76.892,0
5776,5776042,Zarzal,,76.895,0
5781,5781005,Puerto Rondon,,81.591,0
5781,5781003,Cravo Norte,,81.22,0
5781,5781001,Arauca,,81.001,0
5781,5781004,Fortul,,81.3,0
5781,5781007,Tame,,81.794,0
5781,5781006,Saravena,,81.736,0
5781,5781002,Arauquita,,81.065,0
5785,5785001,Aguazul,,85.01,0
5785,5785008,Orocue,,85.23,0
5785,5785019,Yopal,,85.001,0
5785,5785018,Villanueva,,85.44,0
5785,5785017,Trinidad,,85.43,0
5785,5785016,Tauramena,,85.41,0
5785,5785015,Tamara,,85.4,0
5785,5785014,San Luis de Gaceno,,85.325,0
5785,5785013,Sacama,,85.315,0
5785,5785012,Sabanalarga,,85.3,0
5785,5785011,Recetor,,85.279,0
5785,5785009,Paz de Ariporo,,85.25,0
5785,5785010,Pore,,85.263,0
5785,5785007,Nunchia,,85.225,0
5785,5785006,Monterrey,,85.162,0
5785,5785005,Mani,,85.139,0
5785,5785004,La Salina,,85.136,0
5785,5785003,Hato Corozal,,85.125,0
5785,5785002,Chameza,,85.015,0
5786,5786005,Puerto Asis,,86.568,0
5786,5786001,Colon,,86.219,0
5786,5786002,Leguizamo,,86.573,0
5786,5786003,Mocoa,,86.001,0
5786,5786004,Orito,,86.32,0
5786,5786006,Puerto Caicedo,,86.569,0
5786,5786007,Puerto Guzman,,86.571,0
5786,5786008,San Francisco,,86.755,0
5786,5786009,San Miguel,,86.757,0
5786,5786010,Santiago,,86.76,0
5786,5786011,Sibundoy,,86.749,0
5786,5786012,Valle de Guamez,,86.865,0
5786,5786013,Villagarzon,,86.885,0
5788,5788001,Providencia,,88.564,0
5788,5788002,San Andres,,88.001,0
5791,5791001,El Encanto,,91.263,0
5791,5791011,Tarapaca,,91.798,0
5791,5791010,Puerto Santander,,91.669,0
5791,5791009,Puerto Nariño,,91.54,0
5791,5791008,Puerto Arica,,91.536,0
5791,5791007,Puerto Alegria,,91.53,0
5791,5791006,Miriti Parana,,91.46,0
5791,5791005,Leticia,,91.001,0
5791,5791004,La Victoria,,91.43,0
5791,5791003,La Pedrera,,91.407,0
5791,5791002,La Chorrera,,91.405,0
5794,5794004,La Guadalupe,,94.885,0
5794,5794005,Mapiripana,,94.663,0
5794,5794002,Cacahual,,94.886,0
5794,5794001,Barranco Minas,,94.343,0
5794,5794006,Morichal,,94.888,0
5794,5794007,Pana Pana,,94.887,0
5794,5794008,Puerto Colombia,,94.884,0
5794,5794009,San Felipe,,94.883,0
5794,5794003,Inirida,,94.001,0
5795,5795004,San Jose del Guaviare,,95.001,0
5795,5795001,Calamar,,95.015,0
5795,5795002,El Retorno,,95.025,0
5795,5795003,Miraflores,,95.2,0
5797,5797001,Caruru,,97.161,0
5797,5797005,Taraira,,97.666,0
5797,5797004,Papunahua,,97.777,0
5797,5797003,Pacoa,,97.511,0
5797,5797002,Mitu,,97.001,0
5797,5797006,Yavarate,,97.889,0
5799,5799003,Puerto Carreño,,99.001,0
5799,5799002,La Primavera,,99.524,0
5799,5799001,Cumaribo,,99.773,0
5799,5799004,Santa Rosalia,,99.624,0
